quote_date,item_id,p_mean,p_75,p_median,p_25,p_sd,date,dateStata,dateISO,obs,year,month,quarter,itemName
201108,212709,0.3753386,0.45,0.38,0.3,0.0998608,283,01/08/2011,01/08/2011,111624,2011,8,3,oranges
201109,310113,3.204587,3.5,3.2,2.9,0.4318706,284,01/09/2011,01/09/2011,112468,2011,9,3,apple cider
201109,212717,1.82428,1.99,1.825,1.645,0.3185124,284,01/09/2011,01/09/2011,112468,2011,9,3,apples
201109,212016,2.114786,2.39,2.18,2.18,0.4350448,284,01/09/2011,01/09/2011,112468,2011,9,3,orange juice
201109,212709,0.3760784,0.45,0.38,0.3,0.094899,284,01/09/2011,01/09/2011,112468,2011,9,3,oranges
201109,212917,1.088276,1.24,0.95,0.95,0.3918231,284,01/09/2011,01/09/2011,112468,2011,9,3,Ketchup
201109,212515,2.103629,2.1,1.99,1.74,0.9358032,284,01/09/2011,01/09/2011,112468,2011,9,3,Tomatoes
201110,212717,1.773602,1.985,1.76,1.57,0.3352144,285,01/10/2011,01/10/2011,112689,2011,10,4,apples
201110,212709,0.3773828,0.45,0.39,0.3,0.0954606,285,01/10/2011,01/10/2011,112689,2011,10,4,oranges
201110,212016,2.126503,2.39,2.18,2,0.4304604,285,01/10/2011,01/10/2011,112689,2011,10,4,orange juice
201110,310113,3.207239,3.5,3.2,2.9,0.4442806,285,01/10/2011,01/10/2011,112689,2011,10,4,apple cider
201110,212917,1.060486,1.09,0.95,0.95,0.3581008,285,01/10/2011,01/10/2011,112689,2011,10,4,Ketchup
201110,212515,2.171674,2.18,1.99,1.87,0.9415374,285,01/10/2011,01/10/2011,112689,2011,10,4,Tomatoes
201111,212717,1.729181,1.88,1.74,1.57,0.297369,286,01/11/2011,01/11/2011,112558,2011,11,4,apples
201111,212917,1.055867,1.24,0.95,0.95,0.3482127,286,01/11/2011,01/11/2011,112558,2011,11,4,Ketchup
201111,212515,2.18126,2.2,1.99,1.96,0.9194972,286,01/11/2011,01/11/2011,112558,2011,11,4,Tomatoes
201111,212016,2.133071,2.39,2.18,2.18,0.4257974,286,01/11/2011,01/11/2011,112558,2011,11,4,orange juice
201111,310113,3.202035,3.5,3.2,2.9,0.4553223,286,01/11/2011,01/11/2011,112558,2011,11,4,apple cider
201111,212709,0.3776892,0.45,0.39,0.3,0.098201,286,01/11/2011,01/11/2011,112558,2011,11,4,oranges
201112,310113,3.216061,3.5,3.2,2.9,0.4378562,287,01/12/2011,01/12/2011,113770,2011,12,4,apple cider
201112,212709,0.3696016,0.42,0.36,0.29,0.1046854,287,01/12/2011,01/12/2011,113770,2011,12,4,oranges
201112,212717,1.743602,1.9,1.74,1.595,0.2997576,287,01/12/2011,01/12/2011,113770,2011,12,4,apples
201112,212917,1.080703,1.19,0.95,0.95,0.3765245,287,01/12/2011,01/12/2011,113770,2011,12,4,Ketchup
201112,212016,2.126,2.39,2.18,2,0.4284434,287,01/12/2011,01/12/2011,113770,2011,12,4,orange juice
201112,212515,2.160205,2.2,1.99,1.96,0.724293,287,01/12/2011,01/12/2011,113770,2011,12,4,Tomatoes
201201,212709,0.3450806,0.39,0.32,0.29,0.0962495,288,01/01/2012,01/01/2012,112915,2012,1,1,oranges
201201,212717,1.731092,1.87,1.74,1.57,0.2657139,288,01/01/2012,01/01/2012,112915,2012,1,1,apples
201201,212016,2.132887,2.39,2.18,2.18,0.4325819,288,01/01/2012,01/01/2012,112915,2012,1,1,orange juice
201201,212515,2.296667,2.2,1.99,1.97,1.226529,288,01/01/2012,01/01/2012,112915,2012,1,1,Tomatoes
201201,310113,3.220075,3.5,3.2,2.9,0.4524798,288,01/01/2012,01/01/2012,112915,2012,1,1,apple cider
201201,212917,1.11369,1.19,1.09,0.95,0.3541365,288,01/01/2012,01/01/2012,112915,2012,1,1,Ketchup
201202,212917,1.076567,1.19,1.09,0.9,0.3214867,289,01/02/2012,01/02/2012,109908,2012,2,1,Ketchup
201202,212016,2.200543,2.39,2.29,2.18,0.3768751,289,01/02/2012,01/02/2012,109908,2012,2,1,orange juice
201202,212515,2.265708,2.2,2,1.99,0.8756119,289,01/02/2012,01/02/2012,109908,2012,2,1,Tomatoes
201202,212717,1.732795,1.85,1.7,1.65,0.2530361,289,01/02/2012,01/02/2012,109908,2012,2,1,apples
201202,212709,0.3487764,0.39,0.32,0.3,0.0979914,289,01/02/2012,01/02/2012,109908,2012,2,1,oranges
201202,310113,3.235601,3.5,3.2,2.9,0.4391791,289,01/02/2012,01/02/2012,109908,2012,2,1,apple cider
201203,212709,0.3379845,0.37,0.3,0.3,0.1008052,290,01/03/2012,01/03/2012,112591,2012,3,1,oranges
201203,212917,1.083881,1.19,1.08,0.9,0.3477397,290,01/03/2012,01/03/2012,112591,2012,3,1,Ketchup
201203,212016,2.217279,2.4,2.29,2.28,0.3583862,290,01/03/2012,01/03/2012,112591,2012,3,1,orange juice
201203,212717,1.725536,1.85,1.7,1.65,0.2444078,290,01/03/2012,01/03/2012,112591,2012,3,1,apples
201203,212515,2.283812,2.21,2,1.99,0.9529377,290,01/03/2012,01/03/2012,112591,2012,3,1,Tomatoes
201203,310113,3.243942,3.5,3.2,2.9,0.4426675,290,01/03/2012,01/03/2012,112591,2012,3,1,apple cider
201204,310113,3.293836,3.55,3.25,3,0.4426557,291,01/04/2012,01/04/2012,111722,2012,4,2,apple cider
201204,212016,2.193359,2.39,2.29,2.28,0.3795237,291,01/04/2012,01/04/2012,111722,2012,4,2,orange juice
201204,212709,0.3391892,0.39,0.3,0.3,0.1051601,291,01/04/2012,01/04/2012,111722,2012,4,2,oranges
201204,212515,2.262049,2.2,2,1.98,1.03989,291,01/04/2012,01/04/2012,111722,2012,4,2,Tomatoes
201204,212717,1.732647,1.9,1.7,1.6,0.2928446,291,01/04/2012,01/04/2012,111722,2012,4,2,apples
201204,212917,1.047889,1.19,1.08,0.9,0.3252032,291,01/04/2012,01/04/2012,111722,2012,4,2,Ketchup
201205,212709,0.3346063,0.36,0.3,0.3,0.1039099,292,01/05/2012,01/05/2012,112977,2012,5,2,oranges
201205,310113,3.296179,3.55,3.29,2.99,0.4571949,292,01/05/2012,01/05/2012,112977,2012,5,2,apple cider
201205,212016,2.222061,2.39,2.29,2.28,0.3508708,292,01/05/2012,01/05/2012,112977,2012,5,2,orange juice
201205,212515,2.145812,2.2,2,1.99,0.5670468,292,01/05/2012,01/05/2012,112977,2012,5,2,Tomatoes
201205,212917,1.082108,1.19,1.08,0.9,0.3282735,292,01/05/2012,01/05/2012,112977,2012,5,2,Ketchup
201205,212717,1.724236,1.87,1.7,1.6,0.2888892,292,01/05/2012,01/05/2012,112977,2012,5,2,apples
201206,212016,2.141053,2.39,2.29,2,0.4135476,293,01/06/2012,01/06/2012,113464,2012,6,2,orange juice
201206,212717,1.780961,1.96,1.73,1.65,0.3007883,293,01/06/2012,01/06/2012,113464,2012,6,2,apples
201206,310113,3.293359,3.58,3.3,3,0.4620007,293,01/06/2012,01/06/2012,113464,2012,6,2,apple cider
201206,212917,1.091791,1.19,1.08,0.9,0.3666862,293,01/06/2012,01/06/2012,113464,2012,6,2,Ketchup
201206,212515,2.207941,2.2,1.995,1.98,0.9565137,293,01/06/2012,01/06/2012,113464,2012,6,2,Tomatoes
201206,212709,0.340549,0.39,0.3,0.3,0.1005834,293,01/06/2012,01/06/2012,113464,2012,6,2,oranges
201207,212016,2.197895,2.39,2.28,2.28,0.3811507,294,01/07/2012,01/07/2012,112979,2012,7,3,orange juice
201207,212717,1.795158,1.96,1.75,1.7,0.2686001,294,01/07/2012,01/07/2012,112979,2012,7,3,apples
201207,212709,0.3462698,0.39,0.35,0.3,0.0996267,294,01/07/2012,01/07/2012,112979,2012,7,3,oranges
201207,212515,2.157277,2.2,1.99,1.76,0.8468969,294,01/07/2012,01/07/2012,112979,2012,7,3,Tomatoes
201207,212917,1.145151,1.19,1.19,0.9,0.3611203,294,01/07/2012,01/07/2012,112979,2012,7,3,Ketchup
201207,310113,3.300998,3.6,3.3,3,0.4649419,294,01/07/2012,01/07/2012,112979,2012,7,3,apple cider
201208,310113,3.303537,3.6,3.3,3,0.4678383,295,01/08/2012,01/08/2012,113779,2012,8,3,apple cider
201208,212917,1.124974,1.19,1.19,0.9,0.3543549,295,01/08/2012,01/08/2012,113779,2012,8,3,Ketchup
201208,212709,0.3501976,0.39,0.35,0.3,0.0976812,295,01/08/2012,01/08/2012,113779,2012,8,3,oranges
201208,212016,2.156503,2.39,2.28,2.28,0.4398836,295,01/08/2012,01/08/2012,113779,2012,8,3,orange juice
201208,212515,2.172716,2.2,1.99,1.98,0.8207409,295,01/08/2012,01/08/2012,113779,2012,8,3,Tomatoes
201208,212717,1.830614,2.09,1.75,1.67,0.3298853,295,01/08/2012,01/08/2012,113779,2012,8,3,apples
201209,310113,3.262262,3.6,3.3,3,0.5297209,296,01/09/2012,01/09/2012,113529,2012,9,3,apple cider
201209,212717,1.818319,1.98,1.74,1.65,0.337072,296,01/09/2012,01/09/2012,113529,2012,9,3,apples
201209,212709,0.3542413,0.39,0.35,0.3,0.0956245,296,01/09/2012,01/09/2012,113529,2012,9,3,oranges
201209,212515,2.26752,2.2,2,1.98,1.023868,296,01/09/2012,01/09/2012,113529,2012,9,3,Tomatoes
201209,212016,2.085693,2.39,2.28,1.75,0.4762009,296,01/09/2012,01/09/2012,113529,2012,9,3,orange juice
201209,212917,1.164898,1.19,1.19,0.95,0.3643153,296,01/09/2012,01/09/2012,113529,2012,9,3,Ketchup
201210,212717,1.880942,2,1.8,1.7,0.3434713,297,01/10/2012,01/10/2012,113193,2012,10,4,apples
201210,310113,3.23608,3.6,3.3,2.99,0.5695677,297,01/10/2012,01/10/2012,113193,2012,10,4,apple cider
201210,212016,2.128705,2.39,2.28,2.2,0.452154,297,01/10/2012,01/10/2012,113193,2012,10,4,orange juice
201210,212709,0.346996,0.39,0.35,0.3,0.1013895,297,01/10/2012,01/10/2012,113193,2012,10,4,oranges
201210,212515,2.362708,2.2,2,1.99,1.160573,297,01/10/2012,01/10/2012,113193,2012,10,4,Tomatoes
201210,212917,1.15433,1.19,1.19,0.95,0.3664786,297,01/10/2012,01/10/2012,113193,2012,10,4,Ketchup
201211,212016,2.083688,2.39,2.28,1.75,0.4764998,298,01/11/2012,01/11/2012,112322,2012,11,4,orange juice
201211,212709,0.3492278,0.4,0.33,0.3,0.1022242,298,01/11/2012,01/11/2012,112322,2012,11,4,oranges
201211,212917,1.145572,1.19,1.19,0.95,0.3791844,298,01/11/2012,01/11/2012,112322,2012,11,4,Ketchup
201211,310113,3.23749,3.6,3.3,3,0.5898837,298,01/11/2012,01/11/2012,112322,2012,11,4,apple cider
201211,212717,1.889869,2.1,1.89,1.7,0.3160217,298,01/11/2012,01/11/2012,112322,2012,11,4,apples
201211,212515,2.292751,2.2,2,1.98,1.086276,298,01/11/2012,01/11/2012,112322,2012,11,4,Tomatoes
201212,212016,2.113162,2.39,2.28,2.2,0.4628746,299,01/12/2012,01/12/2012,112522,2012,12,4,orange juice
201212,212917,1.164505,1.19,1.19,0.95,0.3787988,299,01/12/2012,01/12/2012,112522,2012,12,4,Ketchup
201212,212709,0.358659,0.4,0.35,0.3,0.1018678,299,01/12/2012,01/12/2012,112522,2012,12,4,oranges
201212,310113,3.24105,3.6,3.3,3,0.5966553,299,01/12/2012,01/12/2012,112522,2012,12,4,apple cider
201212,212515,2.240391,2.2,1.99,1.87,1.103851,299,01/12/2012,01/12/2012,112522,2012,12,4,Tomatoes
201212,212717,1.927393,2.2,1.95,1.74,0.3243502,299,01/12/2012,01/12/2012,112522,2012,12,4,apples
201301,212917,1.159951,1.195,1.19,0.95,0.3771223,300,01/01/2013,01/01/2013,112470,2013,1,1,Ketchup
201301,212709,0.3626378,0.4,0.35,0.3,0.0986496,300,01/01/2013,01/01/2013,112470,2013,1,1,oranges
201301,212515,2.171867,2.2,2,1.98,0.7967238,300,01/01/2013,01/01/2013,112470,2013,1,1,Tomatoes
201301,212016,2.09964,2.39,2.28,1.89,0.4657523,300,01/01/2013,01/01/2013,112470,2013,1,1,orange juice
201301,212717,1.939067,2,1.95,1.8,0.2951475,300,01/01/2013,01/01/2013,112470,2013,1,1,apples
201301,310113,3.248095,3.6,3.3,3,0.5897663,300,01/01/2013,01/01/2013,112470,2013,1,1,apple cider
201302,212515,2.327511,2.2,2,1.99,0.9829836,301,01/02/2013,01/02/2013,108915,2013,2,1,Tomatoes
201302,212717,1.956864,2.14,1.95,1.8,0.2860799,301,01/02/2013,01/02/2013,108915,2013,2,1,apples
201302,212917,1.159406,1.2,1.19,0.95,0.3759071,301,01/02/2013,01/02/2013,108915,2013,2,1,Ketchup
201302,310113,3.268346,3.6,3.3,3,0.5963566,301,01/02/2013,01/02/2013,108915,2013,2,1,apple cider
201302,212016,2.116115,2.39,2.28,2.2,0.4930319,301,01/02/2013,01/02/2013,108915,2013,2,1,orange juice
201302,212709,0.3617769,0.4,0.35,0.3,0.0974176,301,01/02/2013,01/02/2013,108915,2013,2,1,oranges
201303,310113,3.270345,3.65,3.3,3,0.6057925,302,01/03/2013,01/03/2013,112073,2013,3,1,apple cider
201303,212016,2.035,2.39,2.28,1.75,0.5582159,302,01/03/2013,01/03/2013,112073,2013,3,1,orange juice
201303,212917,1.1392,1.19,1.19,0.95,0.3767173,302,01/03/2013,01/03/2013,112073,2013,3,1,Ketchup
201303,212515,2.40565,2.3,2,1.99,1.012445,302,01/03/2013,01/03/2013,112073,2013,3,1,Tomatoes
201303,212709,0.3568,0.39,0.35,0.3,0.1027658,302,01/03/2013,01/03/2013,112073,2013,3,1,oranges
201303,212717,1.962018,2.19,1.99,1.8,0.2733869,302,01/03/2013,01/03/2013,112073,2013,3,1,apples
201304,212917,1.120746,1.19,1.19,0.95,0.3429635,303,01/04/2013,01/04/2013,111932,2013,4,2,Ketchup
201304,212717,1.969234,2.18,1.96,1.87,0.2953116,303,01/04/2013,01/04/2013,111932,2013,4,2,apples
201304,310113,3.302916,3.7,3.35,3,0.5883392,303,01/04/2013,01/04/2013,111932,2013,4,2,apple cider
201304,212515,2.470314,2.75,2.09,1.99,1.197452,303,01/04/2013,01/04/2013,111932,2013,4,2,Tomatoes
201304,212016,2.142411,2.39,2.28,2.28,0.4983543,303,01/04/2013,01/04/2013,111932,2013,4,2,orange juice
201304,212709,0.3526295,0.39,0.35,0.3,0.0977929,303,01/04/2013,01/04/2013,111932,2013,4,2,oranges
201305,212016,2.107589,2.38,2.28,2,0.4967852,304,01/05/2013,01/05/2013,112460,2013,5,2,orange juice
201305,212917,1.14201,1.19,1.19,0.95,0.3807396,304,01/05/2013,01/05/2013,112460,2013,5,2,Ketchup
201305,212709,0.3491532,0.4,0.35,0.28,0.1061036,304,01/05/2013,01/05/2013,112460,2013,5,2,oranges
201305,212717,2.005872,2.2,1.96,1.87,0.3369645,304,01/05/2013,01/05/2013,112460,2013,5,2,apples
201305,310113,3.303093,3.65,3.35,3,0.594465,304,01/05/2013,01/05/2013,112460,2013,5,2,apple cider
201305,212515,2.423067,2.6,2,1.99,1.112442,304,01/05/2013,01/05/2013,112460,2013,5,2,Tomatoes
201306,212515,2.335417,2.21,2,1.96,1.117986,305,01/06/2013,01/06/2013,113182,2013,6,2,Tomatoes
201306,310113,3.308388,3.65,3.35,3,0.6129594,305,01/06/2013,01/06/2013,113182,2013,6,2,apple cider
201306,212016,2.117589,2.35,2.28,1.99,0.4961723,305,01/06/2013,01/06/2013,113182,2013,6,2,orange juice
201306,212717,1.992385,2.2,1.96,1.85,0.319664,305,01/06/2013,01/06/2013,113182,2013,6,2,apples
201306,212917,1.186802,1.25,1.2,0.96,0.381595,305,01/06/2013,01/06/2013,113182,2013,6,2,Ketchup
201306,212709,0.3404839,0.39,0.32,0.25,0.111347,305,01/06/2013,01/06/2013,113182,2013,6,2,oranges
201307,212717,2.021954,2.25,1.99,1.79,0.3253422,306,01/07/2013,01/07/2013,110722,2013,7,3,apples
201307,212515,2.239496,2.21,1.99,1.87,0.9896582,306,01/07/2013,01/07/2013,110722,2013,7,3,Tomatoes
201307,212016,2.095255,2.45,2.28,1.85,0.5250491,306,01/07/2013,01/07/2013,110722,2013,7,3,orange juice
201307,212917,1.16658,1.25,1.25,0.96,0.3785371,306,01/07/2013,01/07/2013,110722,2013,7,3,Ketchup
201307,212709,0.3728319,0.4,0.35,0.3,0.1032965,306,01/07/2013,01/07/2013,110722,2013,7,3,oranges
201307,310113,3.319867,3.7,3.35,3,0.6317719,306,01/07/2013,01/07/2013,110722,2013,7,3,apple cider
201308,212917,1.183711,1.25,1.25,0.96,0.3885054,307,01/08/2013,01/08/2013,111818,2013,8,3,Ketchup
201308,212717,2.083333,2.25,2.07,1.895,0.3393263,307,01/08/2013,01/08/2013,111818,2013,8,3,apples
201308,212709,0.3704721,0.4,0.35,0.3,0.1026344,307,01/08/2013,01/08/2013,111818,2013,8,3,oranges
201308,310113,3.315123,3.7,3.35,3,0.6358316,307,01/08/2013,01/08/2013,111818,2013,8,3,apple cider
201308,212016,2.144406,2.49,2.28,1.99,0.5065579,307,01/08/2013,01/08/2013,111818,2013,8,3,orange juice
201308,212515,2.329344,2.2,1.99,1.96,1.169171,307,01/08/2013,01/08/2013,111818,2013,8,3,Tomatoes
201309,212515,2.404008,2.28,1.995,1.97,1.219053,308,01/09/2013,01/09/2013,111942,2013,9,3,Tomatoes
201309,212016,2.037872,2.28,2.28,1.99,0.4787883,308,01/09/2013,01/09/2013,111942,2013,9,3,orange juice
201309,310113,3.310038,3.7,3.35,3,0.6275303,308,01/09/2013,01/09/2013,111942,2013,9,3,apple cider
201309,212709,0.3670042,0.4,0.35,0.3,0.099221,308,01/09/2013,01/09/2013,111942,2013,9,3,oranges
201309,212917,1.192228,1.3,1.25,1,0.378511,308,01/09/2013,01/09/2013,111942,2013,9,3,Ketchup
201309,212717,2.147243,2.25,2.2,1.99,0.3111396,308,01/09/2013,01/09/2013,111942,2013,9,3,apples
201310,212515,2.307878,2.2,1.99,1.96,1.031333,309,01/10/2013,01/10/2013,112357,2013,10,4,Tomatoes
201310,212917,1.244916,1.3,1.25,1,0.3851942,309,01/10/2013,01/10/2013,112357,2013,10,4,Ketchup
201310,212717,2.070815,2.205,2.18,1.94,0.3158662,309,01/10/2013,01/10/2013,112357,2013,10,4,apples
201310,310113,3.311353,3.7,3.35,3,0.6299586,309,01/10/2013,01/10/2013,112357,2013,10,4,apple cider
201310,212016,2.146197,2.49,2.28,1.99,0.5048288,309,01/10/2013,01/10/2013,112357,2013,10,4,orange juice
201310,212709,0.3638034,0.4,0.35,0.3,0.100938,309,01/10/2013,01/10/2013,112357,2013,10,4,oranges
201311,212515,2.223786,2.2,1.99,1.74,1.059269,310,01/11/2013,01/11/2013,111887,2013,11,4,Tomatoes
201311,212709,0.3574074,0.4,0.35,0.3,0.1033942,310,01/11/2013,01/11/2013,111887,2013,11,4,oranges
201311,310113,3.312046,3.7,3.35,3,0.6287239,310,01/11/2013,01/11/2013,111887,2013,11,4,apple cider
201311,212016,2.115324,2.49,2.28,1.9,0.5210473,310,01/11/2013,01/11/2013,111887,2013,11,4,orange juice
201311,212717,1.961483,2.15,1.95,1.76,0.3055716,310,01/11/2013,01/11/2013,111887,2013,11,4,apples
201311,212917,1.234404,1.3,1.25,1,0.4114466,310,01/11/2013,01/11/2013,111887,2013,11,4,Ketchup
201312,212717,1.954615,2.07,1.95,1.84,0.3476434,311,01/12/2013,01/12/2013,112786,2013,12,4,apples
201312,212016,2.132937,2.49,2.28,1.99,0.503135,311,01/12/2013,01/12/2013,112786,2013,12,4,orange juice
201312,212917,1.215126,1.3,1.25,1,0.3615509,311,01/12/2013,01/12/2013,112786,2013,12,4,Ketchup
201312,212709,0.3547108,0.4,0.34,0.3,0.1009052,311,01/12/2013,01/12/2013,112786,2013,12,4,oranges
201312,310113,3.318729,3.7,3.35,3,0.6362844,311,01/12/2013,01/12/2013,112786,2013,12,4,apple cider
201312,212515,2.301612,2.2,2,1.98,1.048394,311,01/12/2013,01/12/2013,112786,2013,12,4,Tomatoes
201401,212515,2.441193,2.64,2.18,1.99,1.122923,312,01/01/2014,01/01/2014,113219,2014,1,1,Tomatoes
201401,212709,0.3647791,0.4,0.35,0.3,0.1008195,312,01/01/2014,01/01/2014,113219,2014,1,1,oranges
201401,212016,2.025594,2.28,2.2,1.99,0.4760794,312,01/01/2014,01/01/2014,113219,2014,1,1,orange juice
201401,310113,3.335048,3.7,3.4,3.05,0.6388264,312,01/01/2014,01/01/2014,113219,2014,1,1,apple cider
201401,212717,1.976545,2.15,1.985,1.95,0.3299286,312,01/01/2014,01/01/2014,113219,2014,1,1,apples
201401,212917,1.266078,1.3,1.25,1,0.4296399,312,01/01/2014,01/01/2014,113219,2014,1,1,Ketchup
201402,212717,1.978233,2.15,1.99,1.95,0.2882734,313,01/02/2014,01/02/2014,108434,2014,2,1,apples
201402,310113,3.310346,3.7,3.4,3,0.6494784,313,01/02/2014,01/02/2014,108434,2014,2,1,apple cider
201402,212515,2.457172,2.64,2.18,1.99,1.098617,313,01/02/2014,01/02/2014,108434,2014,2,1,Tomatoes
201402,212016,2.224643,2.55,2.48,1.99,0.5836728,313,01/02/2014,01/02/2014,108434,2014,2,1,orange juice
201402,212709,0.3547458,0.39,0.35,0.3,0.1046511,313,01/02/2014,01/02/2014,108434,2014,2,1,oranges
201402,212917,1.259384,1.3,1.25,1,0.4216217,313,01/02/2014,01/02/2014,108434,2014,2,1,Ketchup
201403,212717,1.954178,2.15,1.99,1.95,0.2799623,314,01/03/2014,01/03/2014,111378,2014,3,1,apples
201403,212016,2.167622,2.69,2.48,1.75,0.6211041,314,01/03/2014,01/03/2014,111378,2014,3,1,orange juice
201403,310113,3.315804,3.7,3.4,3,0.6558496,314,01/03/2014,01/03/2014,111378,2014,3,1,apple cider
201403,212709,0.3465021,0.4,0.34,0.3,0.1093506,314,01/03/2014,01/03/2014,111378,2014,3,1,oranges
201403,212515,2.4325,2.64,2.105,1.985,1.133357,314,01/03/2014,01/03/2014,111378,2014,3,1,Tomatoes
201403,212917,1.285972,1.3,1.25,1.1,0.4222123,314,01/03/2014,01/03/2014,111378,2014,3,1,Ketchup
201404,212717,1.958273,2.15,1.99,1.95,0.2711345,315,01/04/2014,01/04/2014,110845,2014,4,2,apples
201404,310113,3.327139,3.75,3.4,3,0.6553623,315,01/04/2014,01/04/2014,110845,2014,4,2,apple cider
201404,212709,0.347621,0.39,0.335,0.3,0.1049985,315,01/04/2014,01/04/2014,110845,2014,4,2,oranges
201404,212515,2.409918,2.64,2,1.79,1.134685,315,01/04/2014,01/04/2014,110845,2014,4,2,Tomatoes
201404,212917,1.323918,1.3,1.25,1.05,0.4001025,315,01/04/2014,01/04/2014,110845,2014,4,2,Ketchup
201404,212016,2.17257,2.7,2.48,1.5,0.6446788,315,01/04/2014,01/04/2014,110845,2014,4,2,orange juice
201405,212515,2.264304,2.32,1.99,1.59,1.126991,316,01/05/2014,01/05/2014,111915,2014,5,2,Tomatoes
201405,212016,2.164792,2.7,2.48,1.5,0.6414701,316,01/05/2014,01/05/2014,111915,2014,5,2,orange juice
201405,212717,1.97347,2.15,1.99,1.87,0.2648781,316,01/05/2014,01/05/2014,111915,2014,5,2,apples
201405,212917,1.348848,1.45,1.25,1.1,0.4192798,316,01/05/2014,01/05/2014,111915,2014,5,2,Ketchup
201405,212709,0.3472835,0.4,0.34,0.3,0.1077808,316,01/05/2014,01/05/2014,111915,2014,5,2,oranges
201405,310113,3.33263,3.75,3.4,3,0.6561531,316,01/05/2014,01/05/2014,111915,2014,5,2,apple cider
201406,212515,2.210212,2.2,1.99,1.59,1.051002,317,01/06/2014,01/06/2014,112673,2014,6,2,Tomatoes
201406,212016,2.240966,2.7,2.48,2,0.6167943,317,01/06/2014,01/06/2014,112673,2014,6,2,orange juice
201406,310113,3.346749,3.75,3.4,3.05,0.6544841,317,01/06/2014,01/06/2014,112673,2014,6,2,apple cider
201406,212717,1.968498,2.15,1.99,1.8,0.2843423,317,01/06/2014,01/06/2014,112673,2014,6,2,apples
201406,212917,1.32672,1.45,1.25,1,0.4435397,317,01/06/2014,01/06/2014,112673,2014,6,2,Ketchup
201406,212709,0.3473469,0.4,0.34,0.3,0.1148123,317,01/06/2014,01/06/2014,112673,2014,6,2,oranges
201407,212717,1.990783,2.15,1.95,1.87,0.3069079,318,01/07/2014,01/07/2014,110263,2014,7,3,apples
201407,212917,1.30399,1.5,1.25,1.19,0.3477714,318,01/07/2014,01/07/2014,110263,2014,7,3,Ketchup
201407,212016,2.233125,2.7,2.48,2,0.6236812,318,01/07/2014,01/07/2014,110263,2014,7,3,orange juice
201407,310113,3.338267,3.8,3.4,3,0.6642079,318,01/07/2014,01/07/2014,110263,2014,7,3,apple cider
201407,212515,2.215638,2.24,1.99,1.6,0.9444233,318,01/07/2014,01/07/2014,110263,2014,7,3,Tomatoes
201407,212709,0.35128,0.4,0.35,0.29,0.1057653,318,01/07/2014,01/07/2014,110263,2014,7,3,oranges
201408,212917,1.348141,1.59,1.25,1.1,0.4312667,319,01/08/2014,01/08/2014,111493,2014,8,3,Ketchup
201408,212717,1.954762,2.15,1.95,1.77,0.2808977,319,01/08/2014,01/08/2014,111493,2014,8,3,apples
201408,212016,2.219357,2.7,2.48,1.875,0.6174876,319,01/08/2014,01/08/2014,111493,2014,8,3,orange juice
201408,212709,0.3641767,0.45,0.37,0.3,0.1113925,319,01/08/2014,01/08/2014,111493,2014,8,3,oranges
201408,310113,3.348015,3.8,3.42,3.025,0.6560156,319,01/08/2014,01/08/2014,111493,2014,8,3,apple cider
201408,212515,2.180285,2.2,1.99,1.59,1.090484,319,01/08/2014,01/08/2014,111493,2014,8,3,Tomatoes
201409,212515,2.282348,2.5,2,1.59,1.063817,320,01/09/2014,01/09/2014,111704,2014,9,3,Tomatoes
201409,212717,1.966479,2.2,1.95,1.79,0.2892285,320,01/09/2014,01/09/2014,111704,2014,9,3,apples
201409,212917,1.298483,1.49,1.25,1.1,0.4222159,320,01/09/2014,01/09/2014,111704,2014,9,3,Ketchup
201409,212709,0.3640158,0.45,0.355,0.3,0.1099066,320,01/09/2014,01/09/2014,111704,2014,9,3,oranges
201409,212016,2.259859,2.7,2.48,2,0.6176804,320,01/09/2014,01/09/2014,111704,2014,9,3,orange juice
201409,310113,3.352765,3.8,3.4,3.05,0.6675196,320,01/09/2014,01/09/2014,111704,2014,9,3,apple cider
201410,212016,2.187194,2.7,2.48,1.55,0.6470301,321,01/10/2014,01/10/2014,111105,2014,10,4,orange juice
201410,212917,1.243365,1.3,1.2,1,0.4214275,321,01/10/2014,01/10/2014,111105,2014,10,4,Ketchup
201410,212717,1.927639,2.2,1.95,1.75,0.3104018,321,01/10/2014,01/10/2014,111105,2014,10,4,apples
201410,212709,0.3654264,0.45,0.35,0.3,0.110503,321,01/10/2014,01/10/2014,111105,2014,10,4,oranges
201410,212515,2.370757,2.64,2,1.65,1.141444,321,01/10/2014,01/10/2014,111105,2014,10,4,Tomatoes
201410,310113,3.374902,3.8,3.45,3.1,0.6640354,321,01/10/2014,01/10/2014,111105,2014,10,4,apple cider
201411,212717,1.926712,2.18,1.95,1.8,0.3171501,322,01/11/2014,01/11/2014,111793,2014,11,4,apples
201411,212917,1.282222,1.3,1.25,1.1,0.4225649,322,01/11/2014,01/11/2014,111793,2014,11,4,Ketchup
201411,212515,2.32208,2.5,2,1.65,1.07158,322,01/11/2014,01/11/2014,111793,2014,11,4,Tomatoes
201411,310113,3.370567,3.8,3.45,3.05,0.6599337,322,01/11/2014,01/11/2014,111793,2014,11,4,apple cider
201411,212709,0.3620588,0.45,0.34,0.3,0.1113456,322,01/11/2014,01/11/2014,111793,2014,11,4,oranges
